person_id,record_date,age,experience_years,unit_id,role,role_difficulty_score,duty_hours,overtime_hours,shift_type,night_shift,consecutive_work_days,consecutive_night_shifts,leave_requested,leave_days,leave_type,leave_approved,days_since_last_leave,deployment_status,deployment_duration_days,recent_deployment,transfer_event,days_since_transfer,deployment_hardship_score,sleep_hours,sleep_quality,mood_score,stress_score,fatigue_score,help_requested,avg_duty_hours_30d,night_shifts_30d,leave_days_30d,leave_requests_30d,leave_frequency,duty_hours_deviation,sleep_deviation,stress_deviation,mood_deviation,leave_deviation,night_shift_deviation,workload_deviation,wellness_trend,stress_trend,sleep_trend,risk_probability,risk_score,risk_category,contributing_factors,factor_impacts,factor_directions,recommendations,recommendation_reasons,model_version,prediction_timestamp,welfare_concern_30d
P0018,2026-01-22,35,8,UNIT-07,Senior Officer,70,8.9,0.8,Rotating,0,3,0,0,0,None,0,35,Not Deployed,0,0,1,0,11.5,8.8,8,6,5,4,0,8.88,2,0,0,0.0,0.03,1.53,-0.33,-0.67,14.0,-0.67,0.33,Improving,Improving,Improving,0.402,40,MODERATE,Leave gap | Recent transfer | Night-duty frequency | Mood decline | Average duty hours,12 | 12 | 7 | 6 | 4,Increasing | Increasing | Increasing | Declining | Increasing,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-23 03:00:00,0
P0018,2026-01-29,35,8,UNIT-07,Senior Officer,70,8.2,0.1,Rotating,1,4,1,0,0,None,0,42,Not Deployed,0,0,0,7,8.4,7.1,8,6,5,3,0,8.73,3,0,0,0.0,-0.68,-0.55,-0.25,-0.5,17.5,0.5,-1.15,Declining,Stable,Stable,0.298,30,MODERATE,Leave gap | Night-duty frequency | Sleep decline | Mood decline | Role difficulty,12 | 8 | 5 | 3 | 2,Increasing | Increasing | Declining | Declining | High,Review night-duty schedule | Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Frequent night shifts in the past 30 days | Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-01-30 05:00:00,1
P0018,2026-02-05,35,8,UNIT-07,Senior Officer,70,9.2,0.0,Night,1,4,2,0,0,None,0,49,Deployed,7,1,0,14,63.0,7.6,6,7,5,3,0,8.78,3,0,0,0.0,0.46,0.06,-0.2,0.6,21.0,0.4,-0.02,Stable,Stable,Declining,0.475,48,MODERATE,Leave gap | Deployment hardship | Night-duty frequency | Recent deployment | Average duty hours,16 | 11 | 8 | 8 | 5,Increasing | High | Increasing | Increasing | Increasing,Review night-duty schedule | Consider leave/recovery review | Review deployment welfare support,Frequent night shifts in the past 30 days | Prolonged gap since last leave taken | High deployment hardship score,synthetic-model-v1,2026-02-06 04:00:00,1
P0018,2026-02-12,35,8,UNIT-07,Senior Officer,70,9.5,0.3,Day,0,3,1,0,0,None,0,56,Deployed,14,0,0,21,70.8,8.0,6,6,5,4,0,8.95,2,0,0,0.0,0.68,0.45,-0.17,-0.5,24.5,-0.67,0.58,Declining,Stable,Improving,0.621,62,HIGH,Leave gap | Deployment hardship | Average duty hours | Night-duty frequency | Mood decline,26 | 17 | 10 | 5 | 3,Increasing | High | Increasing | Increasing | Declining,Consider leave/recovery review | Review deployment welfare support,Prolonged gap since last leave taken | High deployment hardship score,synthetic-model-v1,2026-02-13 04:00:00,1
P0018,2026-02-19,35,8,UNIT-07,Senior Officer,70,11.1,0.6,Day,0,3,0,1,1,Emergency,1,7,Deployed,21,0,0,28,71.4,7.0,5,6,6,4,0,9.5,2,1,1,0.25,2.19,-0.61,0.86,-0.43,-28.0,-0.57,2.4,Declining,Declining,Declining,0.619,62,HIGH,Average duty hours | Deployment hardship | Sleep decline | Night-duty frequency | Mood decline,29 | 18 | 6 | 5 | 3,Increasing | High | Declining | Increasing | Declining,Workload review | Wellness check-in focused on sleep and recovery | Review deployment welfare support,Duty hours elevated relative to personal baseline | Sleep duration/quality declining from baseline | High deployment hardship score,synthetic-model-v1,2026-02-20 03:00:00,0
P0018,2026-02-26,35,8,UNIT-07,Senior Officer,70,8.7,1.0,Day,0,3,0,0,0,None,0,14,Not Deployed,0,0,0,35,48.2,7.0,5,5,7,5,0,9.62,1,1,1,0.25,-0.49,-0.54,1.75,-1.38,-17.5,-0.5,0.1,Declining,Declining,Declining,0.583,58,HIGH,Mood decline | Deployment hardship | Sleep decline | Role difficulty | Average duty hours,21 | 17 | 12 | 6 | 3,Declining | High | Declining | High | Increasing,Wellness check-in focused on sleep and recovery,Sleep duration/quality declining from baseline,synthetic-model-v1,2026-02-27 03:00:00,0
P0018,2026-03-05,35,8,UNIT-07,Senior Officer,70,9.5,1.0,Day,0,2,0,0,0,None,0,21,Not Deployed,0,0,0,42,36.3,7.2,6,6,7,4,0,9.7,0,1,1,0.25,0.37,-0.28,1.56,-0.22,-8.56,-0.44,0.89,Improving,Declining,Stable,0.489,49,MODERATE,Average duty hours | Sleep decline | Deployment hardship | Role difficulty,25 | 10 | 8 | 7,Increasing | Declining | High | High,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-03-06 03:00:00,0
P0019,2026-01-01,24,1,UNIT-01,Junior Officer,40,9.8,2.1,Day,0,4,0,0,0,None,0,19,Not Deployed,0,0,0,657,4.9,6.7,7,7,4,2,0,9.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,Stable,0.215,22,LOW,Average duty hours,22,Increasing,Workload review,Duty hours elevated relative to personal baseline,synthetic-model-v1,2026-01-02 03:00:00,0
P0019,2026-01-08,24,1,UNIT-01,Junior Officer,40,11.3,1.4,Day,0,5,0,0,0,None,0,26,Not Deployed,0,0,0,664,5.2,7.0,8,7,4,2,0,10.55,0,0,0,0.0,1.5,0.3,0.0,0.0,7.0,0.0,0.8,Improving,Stable,Stable,0.51,51,MODERATE,Average duty hours | Leave gap,45 | 6,Increasing | Increasing,Workload review,Duty hours elevated relative to personal baseline,synthetic-model-v1,2026-01-09 01:00:00,0
P0019,2026-01-15,24,1,UNIT-01,Junior Officer,40,11.0,1.1,Day,0,4,0,0,0,None,0,33,Not Deployed,0,0,0,671,6.0,6.5,8,7,4,3,0,10.7,0,0,0,0.0,0.45,-0.35,0.0,0.0,10.5,0.0,-0.2,Stable,Stable,Stable,0.381,38,MODERATE,Average duty hours | Leave gap | Sleep decline,25 | 9 | 5,Increasing | Increasing | Declining,Workload review | Wellness check-in focused on sleep and recovery,Duty hours elevated relative to personal baseline | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-01-16 01:00:00,0
P0019,2026-01-22,24,1,UNIT-01,Junior Officer,40,11.6,3.3,Day,0,4,0,0,0,None,0,40,Not Deployed,0,0,0,678,6.8,7.2,8,8,4,3,0,10.92,0,0,0,0.0,0.9,0.47,0.0,1.0,14.0,0.0,2.67,Stable,Stable,Stable,0.374,37,MODERATE,Average duty hours | Leave gap,25 | 12,Increasing | Increasing,Workload review | Consider leave/recovery review,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken,synthetic-model-v1,2026-01-23 05:00:00,1
P0019,2026-01-29,24,1,UNIT-01,Junior Officer,40,10.8,1.8,Day,0,3,0,0,0,None,0,47,Deployed,7,1,0,685,48.7,6.4,7,8,4,3,0,11.18,0,0,0,0.0,-0.12,-0.45,0.0,0.75,17.5,0.0,-0.3,Stable,Stable,Stable,0.389,39,MODERATE,Leave gap | Average duty hours | Recent deployment | Deployment hardship | Sleep decline,13 | 11 | 7 | 5 | 3,Increasing | Increasing | Increasing | High | Declining,Workload review | Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-01-30 03:00:00,1
P0019,2026-02-05,24,1,UNIT-01,Junior Officer,40,10.9,3.5,Day,0,4,0,0,0,None,0,54,Deployed,14,0,0,692,48.4,6.6,7,6,5,3,0,11.08,0,0,0,0.0,0.0,-0.16,1.0,-1.4,21.0,0.0,1.56,Declining,Declining,Declining,0.591,59,HIGH,Leave gap | Average duty hours | Mood decline | Deployment hardship,25 | 17 | 10 | 8,Increasing | Increasing | Declining | High,Workload review | Consider leave/recovery review,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken,synthetic-model-v1,2026-02-06 03:00:00,1
P0019,2026-02-12,24,1,UNIT-01,Junior Officer,40,10.8,2.0,Day,0,4,0,0,0,None,0,61,Deployed,21,0,0,699,56.9,6.9,7,7,6,4,0,11.02,0,0,0,0.0,-0.1,0.17,1.83,-0.17,24.5,0.0,-0.3,Declining,Declining,Improving,0.629,63,HIGH,Leave gap | Average duty hours | Deployment hardship,33 | 17 | 12,Increasing | Increasing | High,Workload review | Consider leave/recovery review | Review deployment welfare support,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken | High deployment hardship score,synthetic-model-v1,2026-02-13 03:00:00,1
P0019,2026-02-19,24,1,UNIT-01,Junior Officer,40,10.6,1.5,Day,0,3,0,0,0,None,0,68,Deployed,28,0,0,706,69.6,6.5,7,5,6,4,0,10.78,0,0,0,0.0,-0.29,-0.26,1.57,-2.14,28.0,0.0,-0.96,Declining,Declining,Stable,0.497,50,MODERATE,Leave gap | Deployment hardship | Mood decline | Average duty hours | Sleep decline,21 | 10 | 8 | 8 | 2,Increasing | High | Declining | Increasing | Declining,Workload review | Consider leave/recovery review | Review deployment welfare support,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken | High deployment hardship score,synthetic-model-v1,2026-02-20 03:00:00,1
P0019,2026-02-26,24,1,UNIT-01,Junior Officer,40,11.0,1.5,Day,0,2,0,1,1,Emergency,0,75,Deployed,35,0,0,713,61.1,6.5,5,5,7,5,0,10.82,0,1,1,0.25,0.15,-0.22,2.38,-1.88,31.5,0.0,-0.44,Declining,Declining,Declining,0.729,73,HIGH,Leave gap | Average duty hours | Deployment hardship | Mood decline | Sleep decline,33 | 15 | 11 | 11 | 3,Increasing | Increasing | High | Declining | Declining,Workload review | Consider leave/recovery review | Review deployment welfare support,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken | High deployment hardship score,synthetic-model-v1,2026-02-27 05:00:00,1
P0019,2026-03-05,24,1,UNIT-01,Junior Officer,40,11.2,1.3,Day,0,3,0,1,4,Casual,1,7,Deployed,42,0,0,720,70.9,6.4,6,5,8,5,0,10.9,0,5,2,0.5,0.33,-0.3,3.11,-1.67,-40.0,0.0,-0.39,Declining,Declining,Stable,0.624,62,HIGH,Average duty hours | Deployment hardship | Mood decline | Rising leave requests | Sleep decline,21 | 18 | 12 | 9 | 4,Increasing | High | Declining | Increasing | Declining,Workload review | Review deployment welfare support,Duty hours elevated relative to personal baseline | High deployment hardship score,synthetic-model-v1,2026-03-06 03:00:00,0
P0020,2026-01-01,33,7,UNIT-02,Command Officer,85,11.1,2.7,Day,0,2,0,0,0,None,0,38,Not Deployed,0,0,0,446,8.4,8.1,6,7,5,3,0,11.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,Stable,0.391,39,MODERATE,Average duty hours | Leave gap | Role difficulty,20 | 12 | 7,Increasing | Increasing | High,Workload review | Consider leave/recovery review,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken,synthetic-model-v1,2026-01-02 03:00:00,1
P0020,2026-01-08,33,7,UNIT-02,Command Officer,85,11.3,1.9,Day,0,3,0,0,0,None,0,45,Not Deployed,0,0,0,453,8.4,8.2,5,6,6,5,0,11.2,0,0,0,0.0,0.2,0.1,1.0,-1.0,7.0,0.0,-0.6,Declining,Declining,Stable,0.516,52,MODERATE,Average duty hours | Leave gap | Mood decline | Role difficulty,21 | 17 | 7 | 7,Increasing | Increasing | Declining | High,Workload review | Consider leave/recovery review,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken,synthetic-model-v1,2026-01-09 03:00:00,1
P0020,2026-01-15,33,7,UNIT-02,Command Officer,85,10.7,1.2,Rotating,1,3,2,0,0,None,0,52,Not Deployed,0,0,0,460,5.7,6.8,5,6,7,4,0,11.03,1,0,0,0.0,-0.5,-1.35,1.5,-0.5,10.5,1.0,-1.6,Declining,Declining,Declining,0.518,52,MODERATE,Leave gap | Average duty hours | Sleep decline | Role difficulty | Mood decline,19 | 13 | 12 | 5 | 3,Increasing | Increasing | Declining | High | Declining,Workload review | Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-01-16 01:00:00,0
P0020,2026-01-22,33,7,UNIT-02,Command Officer,85,11.8,2.8,Rotating,0,3,0,0,0,None,0,59,Not Deployed,0,0,0,467,8.9,7.4,7,6,6,3,0,11.22,1,0,0,0.0,0.77,-0.3,0.0,-0.33,14.0,-0.33,1.63,Improving,Stable,Declining,0.417,42,MODERATE,Leave gap | Average duty hours | Role difficulty | Sleep decline | Mood decline,18 | 16 | 4 | 2 | 1,Increasing | Increasing | High | Declining | Declining,Workload review | Consider leave/recovery review,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken,synthetic-model-v1,2026-01-23 01:00:00,1
P0020,2026-01-29,33,7,UNIT-02,Command Officer,85,11.4,2.4,Rotating,0,4,0,0,0,None,0,66,Not Deployed,0,0,0,474,13.0,7.8,6,4,8,6,0,11.3,1,0,0,0.0,0.18,0.17,2.0,-2.25,17.5,-0.25,0.43,Declining,Declining,Improving,0.719,72,HIGH,Leave gap | Average duty hours | Mood decline | Role difficulty | Fatigue level,30 | 18 | 13 | 6 | 4,Increasing | Increasing | Declining | High | Increasing,Workload review | Consider leave/recovery review,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken,synthetic-model-v1,2026-01-30 01:00:00,0
P0020,2026-02-05,33,7,UNIT-02,Command Officer,85,10.0,1.6,Rotating,0,3,0,0,0,None,0,73,Not Deployed,0,0,0,481,13.3,8.0,7,5,7,4,0,10.98,1,0,0,0.0,-1.26,0.34,0.6,-0.8,21.0,-0.2,-1.86,Declining,Declining,Improving,0.567,57,HIGH,Leave gap | Average duty hours | Role difficulty | Mood decline,37 | 9 | 6 | 5,Increasing | Increasing | High | Declining,Workload review | Consider leave/recovery review,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken,synthetic-model-v1,2026-02-06 02:00:00,1
P0020,2026-02-12,33,7,UNIT-02,Command Officer,85,12.0,3.4,Rotating,1,4,2,0,0,None,0,80,Not Deployed,0,0,0,488,14.1,7.4,8,4,8,5,0,11.3,1,0,0,0.0,0.95,-0.32,1.5,-1.67,24.5,0.83,2.25,Improving,Stable,Declining,0.724,72,HIGH,Leave gap | Average duty hours | Mood decline | Role difficulty | Sleep decline,35 | 21 | 9 | 5 | 3,Increasing | Increasing | Declining | High | Declining,Workload review | Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-02-13 01:00:00,0
P0020,2026-02-19,33,7,UNIT-02,Command Officer,85,11.6,1.4,Rotating,0,5,0,0,0,None,0,87,Not Deployed,0,0,0,495,14.2,7.5,6,5,8,5,0,11.25,1,0,0,0.0,0.41,-0.17,1.29,-0.43,28.0,-0.29,-0.47,Declining,Declining,Declining,0.694,69,HIGH,Leave gap | Average duty hours | Role difficulty | Mood decline,43 | 19 | 5 | 2,Increasing | Increasing | High | Declining,Workload review | Consider leave/recovery review,Duty hours elevated relative to personal baseline | Prolonged gap since last leave taken,synthetic-model-v1,2026-02-20 02:00:00,0
P0020,2026-02-26,33,7,UNIT-02,Command Officer,85,11.5,1.6,Rotating,0,5,0,1,1,Emergency,1,7,Not Deployed,0,0,0,502,11.3,7.9,5,6,7,5,0,11.28,1,1,1,0.25,0.26,0.25,0.12,0.62,-55.5,-0.25,-0.31,Declining,Improving,Improving,0.608,61,HIGH,Average duty hours | Role difficulty,47 | 14,Increasing | High,Workload review,Duty hours elevated relative to personal baseline,synthetic-model-v1,2026-02-27 05:00:00,1
P0020,2026-03-05,33,7,UNIT-02,Command Officer,85,10.8,1.3,Rotating,1,5,1,0,0,None,0,14,Not Deployed,0,0,0,509,12.3,7.2,5,4,8,5,0,11.48,2,1,1,0.25,-0.47,-0.48,1.11,-1.44,-42.33,0.78,-1.28,Declining,Stable,Stable,0.425,42,MODERATE,Average duty hours | Mood decline | Role difficulty | Night-duty frequency | Sleep decline,16 | 10 | 6 | 5 | 5,Increasing | Declining | High | Increasing | Declining,Workload review | Wellness check-in focused on sleep and recovery,Duty hours elevated relative to personal baseline | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-03-06 02:00:00,0
P0021,2026-01-01,26,3,UNIT-01,Field Officer,55,7.2,1.1,Day,0,3,0,0,0,None,0,34,Not Deployed,0,0,0,264,19.1,6.9,6,7,4,3,0,7.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,Stable,0.329,33,MODERATE,Leave gap,33,Increasing,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-02 04:00:00,0
P0021,2026-01-08,26,3,UNIT-01,Field Officer,55,8.2,0.0,Day,0,4,0,0,0,None,0,41,Not Deployed,0,0,0,271,17.3,7.0,8,9,4,3,0,7.7,0,0,0,0.0,1.0,0.1,0.0,2.0,7.0,0.0,-0.1,Improving,Stable,Stable,0.48,48,MODERATE,Leave gap | Average duty hours,35 | 13,Increasing | Increasing,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-01-09 02:00:00,0
P0021,2026-01-15,26,3,UNIT-01,Field Officer,55,8.5,0.3,Day,0,4,0,0,0,None,0,48,Not Deployed,0,0,0,278,16.0,6.6,9,7,4,3,0,7.97,0,0,0,0.0,0.8,-0.35,0.0,-1.0,10.5,0.0,0.55,Improving,Stable,Declining,0.336,34,MODERATE,Leave gap | Mood decline | Average duty hours | Sleep decline,19 | 7 | 4 | 4,Increasing | Declining | Increasing | Declining,Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-01-16 05:00:00,0
P0021,2026-01-22,26,3,UNIT-01,Field Officer,55,6.4,1.2,Day,0,5,0,0,0,None,0,55,Not Deployed,0,0,0,285,14.7,7.2,6,7,5,3,0,7.57,0,0,0,0.0,-1.57,0.37,1.0,-0.67,14.0,0.0,-0.83,Declining,Declining,Stable,0.488,49,MODERATE,Leave gap | Mood decline,41 | 7,Increasing | Declining,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-01-23 04:00:00,0
P0021,2026-01-29,26,3,UNIT-01,Field Officer,55,6.2,0.0,Day,0,6,0,0,0,None,0,62,Not Deployed,0,0,0,292,13.0,7.2,7,7,4,3,0,7.32,0,0,0,0.0,-1.37,0.28,-0.25,-0.5,17.5,0.0,-2.02,Declining,Stable,Improving,0.315,32,MODERATE,Leave gap | Mood decline,28 | 3,Increasing | Declining,Consider leave/recovery review,Prolonged gap since last leave taken,synthetic-model-v1,2026-01-30 05:00:00,0
P0021,2026-02-05,26,3,UNIT-01,Field Officer,55,6.0,1.3,Day,0,5,0,1,2,Casual,1,7,Not Deployed,0,0,0,299,10.1,7.2,7,7,4,3,0,6.78,0,2,1,0.25,-1.3,0.22,-0.2,-0.4,-41.0,0.0,-0.52,Improving,Improving,Stable,0.388,39,MODERATE,Mood decline,39,Declining,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-02-06 02:00:00,0
P0021,2026-02-12,26,3,UNIT-01,Field Officer,55,6.9,0.1,Rotating,0,6,0,0,0,None,0,14,Not Deployed,0,0,0,306,9.5,6.8,8,7,4,3,0,6.38,0,2,1,0.25,-0.18,-0.22,-0.17,-0.33,-27.17,0.0,-0.73,Improving,Stable,Declining,0.53,53,MODERATE,Sleep decline | Mood decline,32 | 21,Declining | Declining,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-02-13 01:00:00,0
P0021,2026-02-19,26,3,UNIT-01,Field Officer,55,7.3,0.0,Rotating,1,5,1,0,0,None,0,21,Not Deployed,0,0,0,313,6.6,6.4,6,7,4,3,0,6.6,1,2,1,0.25,0.24,-0.59,-0.14,-0.29,-16.29,1.0,-0.33,Declining,Stable,Declining,0.47,47,MODERATE,Sleep decline | Average duty hours,40 | 7,Declining | Increasing,Wellness check-in focused on sleep and recovery,Sleep duration/quality declining from baseline,synthetic-model-v1,2026-02-20 02:00:00,0
P0021,2026-02-26,26,3,UNIT-01,Field Officer,55,8.4,0.0,Rotating,0,6,0,1,4,Casual,1,7,Not Deployed,0,0,0,320,12.5,7.5,8,8,4,3,0,7.15,1,6,2,0.5,1.31,0.59,-0.12,0.75,-28.25,-0.12,0.81,Improving,Stable,Improving,0.275,28,LOW,Rising leave requests | Average duty hours,15 | 12,Increasing | Increasing,Workload review,Duty hours elevated relative to personal baseline,synthetic-model-v1,2026-02-27 04:00:00,1
P0021,2026-03-05,26,3,UNIT-01,Field Officer,55,7.9,0.0,Rotating,1,6,2,0,0,None,0,14,Not Deployed,0,0,0,327,14.1,6.1,8,8,4,4,0,7.62,2,4,1,0.25,0.67,-0.88,-0.11,0.67,-18.11,0.89,0.22,Improving,Stable,Declining,0.526,53,MODERATE,Sleep decline | Night-duty frequency | Average duty hours,30 | 14 | 9,Declining | Increasing | Increasing,Wellness check-in focused on sleep and recovery,Sleep duration/quality declining from baseline,synthetic-model-v1,2026-03-06 04:00:00,0
P0022,2026-01-01,28,4,UNIT-09,Junior Officer,40,8.9,1.7,Rotating,1,6,1,0,0,None,0,13,Not Deployed,0,0,0,155,11.7,6.3,8,8,3,4,0,8.9,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,Stable,0.528,53,MODERATE,Sleep decline | Average duty hours,29 | 23,Declining | Increasing,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-02 04:00:00,0
P0022,2026-01-08,28,4,UNIT-09,Junior Officer,40,9.3,0.3,Night,1,7,3,0,0,None,0,20,Not Deployed,0,0,0,162,11.2,6.7,10,8,3,2,0,9.1,2,0,0,0.0,0.4,0.4,0.0,0.0,7.0,0.0,-1.0,Improving,Stable,Improving,0.572,57,HIGH,Average duty hours | Night-duty frequency,34 | 23,Increasing | Increasing,Routine monitoring,No significant risk indicators detected this period,synthetic-model-v1,2026-01-09 05:00:00,1
P0022,2026-01-15,28,4,UNIT-09,Junior Officer,40,8.1,0.7,Night,1,8,5,0,0,None,0,27,Not Deployed,0,0,0,169,15.8,7.0,8,7,4,2,0,8.77,3,0,0,0.0,-1.0,0.5,1.0,-1.0,10.5,0.0,-1.3,Improving,Declining,Improving,0.416,42,MODERATE,Night-duty frequency | Mood decline | Consecutive work days | Leave gap,16 | 10 | 10 | 5,Increasing | Declining | Increasing | Increasing,Review night-duty schedule,Frequent night shifts in the past 30 days,synthetic-model-v1,2026-01-16 02:00:00,0
P0022,2026-01-22,28,4,UNIT-09,Junior Officer,40,7.5,0.5,Rotating,1,7,6,0,0,None,0,34,Not Deployed,0,0,0,176,11.7,7.0,8,7,3,3,0,8.45,4,0,0,0.0,-1.27,0.33,-0.33,-0.67,14.0,0.0,-1.67,Declining,Stable,Stable,0.279,28,LOW,Night-duty frequency | Leave gap | Mood decline,16 | 8 | 5,Increasing | Increasing | Declining,Review night-duty schedule,Frequent night shifts in the past 30 days,synthetic-model-v1,2026-01-23 03:00:00,0
P0022,2026-01-29,28,4,UNIT-09,Junior Officer,40,7.3,0.6,Rotating,1,8,7,0,0,None,0,41,Not Deployed,0,0,0,183,13.8,6.4,7,7,5,4,0,8.05,4,0,0,0.0,-1.15,-0.35,1.75,-0.5,17.5,0.0,-1.35,Declining,Declining,Declining,0.534,53,MODERATE,Night-duty frequency | Leave gap | Consecutive work days | Sleep decline | Mood decline,19 | 17 | 8 | 5 | 4,Increasing | Increasing | Increasing | Declining | Declining,Review night-duty schedule | Consider leave/recovery review | Wellness check-in focused on sleep and recovery,Frequent night shifts in the past 30 days | Prolonged gap since last leave taken | Sleep duration/quality declining from baseline,synthetic-model-v1,2026-01-30 03:00:00,0
